tourist_id,segment,budget,max_cost,mobility,max_distance,crowd_aversion,sustainability_sensitivity,outdoor_preference,with_kids,hotel_neighbourhood,current_lat,current_lon,visited,architecture,religious,museum,park,market,food,beach,viewpoint,shopping,nightlife,family,science,local
15,food_local_markets,medium,25.407277738294866,transit,11.552979907869236,0.6074991125770738,0.4000790793394765,0.7593783158187858,False,Sagrada Familia,41.40364570422224,2.1797158423617478,,0.015158439350543847,0.015158439350543847,0.015158439350543847,0.015158439350543847,0.20522272845781767,0.20719137980345093,0.015158439350543847,0.015158439350543847,0.2629615596668069,0.015158439350543847,0.015158439350543847,0.015158439350543847,0.1881983779170298
16,beach_nightlife,low,2.379793126734712,mixed,4.703450627184234,0.43803121057486555,0.41955086950559484,0.6647702032654786,False,Gotic,41.38445296572823,2.179340532341503,,0.01548625205796452,0.01548625205796452,0.01548625205796452,0.01548625205796452,0.01548625205796452,0.2600957961138108,0.2541581153223872,0.01548625205796452,0.16195298658748303,0.18441683345463827,0.01548625205796452,0.01548625205796452,0.01548625205796452
17,beach_nightlife,high,39.582320655534815,transit,10.865861530587681,0.3603153728372929,0.1732558041516011,0.7694048399238647,False,El Raval,41.38661434355828,2.1689685066337363,,0.017163350301842482,0.017163350301842482,0.017163350301842482,0.017163350301842482,0.017163350301842482,0.1842274210424092,0.26906342840852565,0.017163350301842482,0.196833863812834,0.1954051340196489,0.017163350301842482,0.017163350301842482,0.017163350301842482
18,museum_culture,medium,20.139452203474587,transit,9.006892049710462,0.5363382343532338,0.30918852771830646,0.31185879859886295,False,Les Corts,41.38462885539654,2.124092568732617,,0.23007943431521086,0.015260259444998564,0.22719322233352332,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.015260259444998564,0.2025076849029069,0.20287732344337187
19,architecture_fans,medium,12.41307943505196,walk,2.1623201015607787,0.3352977999165221,0.45872147747627523,0.5056109655558877,False,El Raval,41.37735163553463,2.1699908338098037,,0.2447685936310403,0.1995837561142624,0.1977074880279135,0.014092707572144167,0.014092707572144167,0.014092707572144167,0.014092707572144167,0.23110579407748633,0.014092707572144167,0.014092707572144167,0.014092707572144167,0.014092707572144167,0.014092707572144167
20,history_religion,high,43.324681890507435,mixed,3.3334075014412674,0.5311512299111549,0.7225374590321836,0.6961773759649362,False,Dreta Eixample,41.39056530777782,2.1686421885018605,,0.20811561983291443,0.2484676076934713,0.24026953360873607,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.01588337417219983,0.1601968713150798
21,architecture_fans,medium,21.341630090539986,walk,3.123499868265547,0.43941142286515805,0.248136026013947,0.16707065302734797,False,Sagrada Familia,41.40004921737714,2.1797431373452807,,0.19307134978321552,0.22992951139209283,0.21787896340692647,0.015650447585553943,0.015650447585553943,0.015650447585553943,0.015650447585553943,0.21826614714777964,0.015650447585553943,0.015650447585553943,0.015650447585553943,0.015650447585553943,0.015650447585553943
22,architecture_fans,medium,13.868852668180237,transit,9.544043350939921,0.46215063899416414,0.42058229951748216,0.34482813821838004,False,Vila de Gracia,41.402513552962475,2.1524658558322276,,0.2205458811059786,0.20409745800998808,0.16775196091437017,0.015475504812578783,0.015475504812578783,0.015475504812578783,0.015475504812578783,0.26832515665645407,0.015475504812578783,0.015475504812578783,0.015475504812578783,0.015475504812578783,0.015475504812578783
23,family_green,low,8.800369128039927,bike,3.59929252719429,0.8330766776503518,0.3264367321857288,0.9622664796253269,False,Dreta Eixample,41.39255189434995,2.15910749096234,,0.015099522075882813,0.015099522075882813,0.015099522075882813,0.16477855629311158,0.015099522075882813,0.015099522075882813,0.239467971615863,0.015099522075882813,0.015099522075882813,0.015099522075882813,0.25570152037837157,0.2041562530297086,0.015099522075882813
24,food_local_markets,medium,26.055580742498105,taxi,10.305825963903242,0.49419768111575824,0.5862378571486437,0.7384092669809071,False,Vila de Gracia,41.40000434499032,2.1498929634072828,,0.01687831025447544,0.01687831025447544,0.01687831025447544,0.01687831025447544,0.17377512977703435,0.2798536034529648,0.01687831025447544,0.01687831025447544,0.17535868594181175,0.01687831025447544,0.01687831025447544,0.01687831025447544,0.21910778853791008
25,architecture_fans,medium,10.8813278230047,mixed,8.192739288333977,0.590942720949778,0.3363188218053127,0.8007267275501497,False,Poblenou,41.4013665780867,2.2013440927944288,,0.25450206206500686,0.22267643773999105,0.18742023532350602,0.015124842920215324,0.015124842920215324,0.015124842920215324,0.015124842920215324,0.19927767858955817,0.015124842920215324,0.015124842920215324,0.015124842920215324,0.015124842920215324,0.015124842920215324
26,history_religion,high,29.092895664625214,walk,1.9864319586550188,0.38065124196714983,0.28099030493557375,0.4106694851620684,False,Poblenou,41.40861073992778,2.2044878413297484,,0.17055825615070558,0.1953562447441824,0.2291674739087918,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.016818101335604064,0.25355511317588364
27,history_religion,medium,9.540186754151184,transit,8.785996458614658,0.8824702248850439,0.6936014892315149,0.34645882597423266,False,Montjuic,41.36367739113594,2.1475373666427173,,0.23606729467513113,0.23701330715707486,0.1959720973870152,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.014508831760996804,0.20036781493180758
28,museum_culture,medium,15.822962635280188,walk,2.1190437844569536,0.8461292273557464,0.5828067741863441,0.4133559196007139,True,La Barceloneta,41.37890090508883,2.190656308895479,,0.17531583040240614,0.016721864211707533,0.21865568209751246,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.016721864211707533,0.19491279719237187,0.2606189124023418
29,history_religion,medium,21.237423453547372,walk,1.4577618532970043,0.3177930278062608,0.7920056818021854,0.1886252324694744,False,Gotic,41.383057239942545,2.1714364363035834,,0.22821364915433223,0.17322685381368155,0.2616683844100323,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.016674779617853228,0.18681809606127486
30,architecture_fans,low,7.556287452909254,walk,1.3881694607561927,0.7903443307687849,0.43814147820093086,0.2255944161368003,True,Gotic,41.374910925778636,2.180306981590606,,0.2085365144313179,0.18132064456903663,0.2514297378707115,0.014064271269848484,0.014064271269848484,0.014064271269848484,0.014064271269848484,0.23213466170029762,0.014064271269848484,0.014064271269848484,0.014064271269848484,0.014064271269848484,0.014064271269848484
31,history_religion,medium,20.212728121020266,walk,2.1522600157152434,0.6898665735754127,0.6433497464599074,0.4675195244710747,False,Gotic,41.385263165632004,2.1691655554811433,,0.2932473208899627,0.22987208672939066,0.1640371832279641,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.016351294701961363,0.16568175683503034
32,museum_culture,medium,18.05722719545733,mixed,8.282281800766153,0.33525244830839296,0.39735245690571147,0.5605285322380424,False,La Barceloneta,41.379995792489574,2.18641560697339,,0.22315623759146172,0.014118310762960133,0.2177179917890912,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.014118310762960133,0.22684423430251183,0.205216739450294
33,museum_culture,medium,19.086155974052623,walk,3.03086567951387,0.46637721296620466,0.6541940132169392,0.15562635047749174,False,Dreta Eixample,41.3892877356651,2.1661458113372136,,0.22133751782463407,0.013965315886506704,0.2225195906339789,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.013965315886506704,0.20332760535892255,0.22712744320390416
34,architecture_fans,high,31.97686466217103,mixed,3.599174862964377,0.4287325364034946,0.3332403348155843,0.5173568429258298,False,Vila de Gracia,41.400356243099836,2.1641202408562576,,0.22630593035464408,0.1920796082266235,0.22865646034504178,0.01738454847874317,0.01738454847874317,0.01738454847874317,0.01738454847874317,0.19649706476500214,0.01738454847874317,0.01738454847874317,0.01738454847874317,0.01738454847874317,0.01738454847874317
35,family_green,medium,21.332863343047666,bike,3.8956980204192893,0.6730742200461686,0.6025345678734829,0.7037520089457354,False,Montjuic,41.36772597534171,2.157324127430672,,0.012949711344576013,0.012949711344576013,0.012949711344576013,0.2203223275037595,0.012949711344576013,0.012949711344576013,0.22290512736475096,0.012949711344576013,0.012949711344576013,0.012949711344576013,0.20872899537831965,0.23149614765198578,0.012949711344576013
36,museum_culture,high,29.25340913690094,walk,1.9002730108948755,0.4769222072896061,0.763517720638896,0.19044625591953807,False,Gotic,41.377084028549554,2.172967853108816,,0.2643551920802376,0.015078171627407603,0.17572867517588525,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.015078171627407603,0.2588767767372232,0.16533581135998546
37,architecture_fans,medium,12.618773998406159,walk,2.1512062420129303,0.4458406390717878,0.3120013727954832,0.31841860080532636,False,El Raval,41.38514962058019,2.1732300310320847,,0.21682493148354887,0.17706562808607657,0.17784961554149853,0.016089107425921956,0.016089107425921956,0.016089107425921956,0.016089107425921956,0.2834578580555784,0.016089107425921956,0.016089107425921956,0.016089107425921956,0.016089107425921956,0.016089107425921956
38,food_local_markets,high,40.47696065527334,transit,6.454020773460774,0.5327131702571307,0.525794730286074,0.2262151563964015,False,Gotic,41.387363874553664,2.1771464389311803,,0.014698727834191292,0.014698727834191292,0.014698727834191292,0.014698727834191292,0.23527825437850544,0.22021148924233294,0.014698727834191292,0.014698727834191292,0.171910983473711,0.014698727834191292,0.014698727834191292,0.014698727834191292,0.24031072239772905
39,museum_culture,medium,17.45136274152855,walk,3.484747546345709,0.4886166419864035,0.2843518983731954,0.1797213334640215,False,Gotic,41.387597431028745,2.176438447496741,,0.24509906443159613,0.015889983624538036,0.18142998994568224,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.015889983624538036,0.1640168863931548,0.2664442066087246
40,food_local_markets,high,35.57904192423643,transit,7.117361967965497,0.6104419225041768,0.7983812008712514,0.5544478530389881,False,Dreta Eixample,41.397059231486026,2.164461063273479,,0.01604674714641293,0.01604674714641293,0.01604674714641293,0.01604674714641293,0.24556782798277138,0.24461889064156478,0.01604674714641293,0.01604674714641293,0.20238758839063758,0.01604674714641293,0.01604674714641293,0.01604674714641293,0.16300496866730985
41,architecture_fans,high,24.75923725451853,bike,6.171396635391945,0.41224439328164125,0.09256447105813813,0.5472171690519168,False,El Raval,41.37985267212944,2.17107880786193,,0.1951733151416388,0.22003226491836034,0.25136294099620937,0.014785306601674549,0.014785306601674549,0.014785306601674549,0.014785306601674549,0.20036371952872056,0.014785306601674549,0.014785306601674549,0.014785306601674549,0.014785306601674549,0.014785306601674549
42,museum_culture,high,30.36166546295343,transit,8.42876979264724,0.5606820407246269,0.2622283695390492,0.5500292990295667,False,Dreta Eixample,41.388363175925704,2.1627493496923877,,0.2035325671862229,0.015326410134677138,0.2251095760865723,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.015326410134677138,0.25332177499177017,0.18009839052334034
43,museum_culture,low,6.879496307197426,transit,10.582575849765268,0.6584078687154085,0.752343595830473,0.39716368978363714,False,Gotic,41.38311245720518,2.1718415321477282,,0.22203818843000686,0.01450507006057893,0.24772908141520636,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.01450507006057893,0.24165786544824047,0.1580292341613359
44,architecture_fans,medium,15.019555501719166,transit,9.803140409306053,0.348239315288079,0.3973143903135894,0.5184848555870387,False,Sarria,41.40360517182259,2.1276167420119267,,0.1851488232750943,0.24168075038923448,0.23548746910459384,0.014726649801478149,0.014726649801478149,0.014726649801478149,0.014726649801478149,0.2051431090177741,0.014726649801478149,0.014726649801478149,0.014726649801478149,0.014726649801478149,0.014726649801478149
45,museum_culture,low,7.15797743268002,walk,1.553108700725612,0.4814491711471255,0.748109911680217,0.36207940790101484,False,Gotic,41.385701269112175,2.1763124342007423,,0.24044794263705838,0.015120248406233534,0.19891975240555163,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.015120248406233534,0.242205684617754,0.1823443846835342
46,food_local_markets,medium,26.593975015249296,bike,4.37675686591453,0.40640751966292826,0.7884453779890047,0.36465785818276253,False,Vila de Gracia,41.404460417699056,2.15839234879211,,0.016703958675399762,0.016703958675399762,0.016703958675399762,0.016703958675399762,0.1965451815659033,0.19273704752083104,0.016703958675399762,0.016703958675399762,0.2056703083653649,0.016703958675399762,0.016703958675399762,0.016703958675399762,0.2547118344693029
47,family_green,medium,13.69579160738215,mixed,6.173717135887657,0.7198473506416803,0.5341665719897288,0.883149993928213,True,Gotic,41.37930318401124,2.168667478347099,,0.015864661764113608,0.015864661764113608,0.015864661764113608,0.18558825770483345,0.015864661764113608,0.015864661764113608,0.2721755964844892,0.015864661764113608,0.015864661764113608,0.015864661764113608,0.15878209741338337,0.24067209252027147,0.015864661764113608
48,architecture_fans,high,50.25423112480842,transit,9.816474565863798,0.40610802176825983,0.31018722938829607,0.3150995036079475,True,El Raval,41.38904193840313,2.1636880004767103,,0.18715075302033451,0.17980994163856964,0.22985841798806425,0.015443446847740617,0.015443446847740617,0.015443446847740617,0.015443446847740617,0.2641898657233661,0.015443446847740617,0.015443446847740617,0.015443446847740617,0.015443446847740617,0.015443446847740617
49,museum_culture,low,4.243981446304268,walk,2.23125789608666,0.7233892728193678,0.5567920020368048,0.48660663168137236,True,Montjuic,41.370322255329185,2.1591622550492846,,0.1927831467907788,0.014777344168764259,0.2625502239429836,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.014777344168764259,0.21690217723135194,0.19476835451600732
50,architecture_fans,medium,21.090953573326505,walk,3.192132594561346,0.6715288399668264,0.0904110182136526,0.4396286536014153,False,Dreta Eixample,41.389676093981784,2.1690794912498177,,0.21751086252329632,0.18912585571798507,0.17958679297191896,0.01669469373995668,0.01669469373995668,0.01669469373995668,0.01669469373995668,0.2635242451271896,0.01669469373995668,0.01669469373995668,0.01669469373995668,0.01669469373995668,0.01669469373995668
51,history_religion,low,6.1056846853401066,transit,6.8019565364176,0.713767329874375,0.4708078861794655,0.2780974764278555,False,Les Corts,41.38860099602232,2.132374218779622,,0.21775512184910287,0.22164633691391178,0.15933819860669343,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.01586435797444086,0.25848112086032415
52,history_religion,high,54.02807528321074,transit,6.892392517395293,0.6854408204492044,0.6600222617988822,0.764033763118281,False,Poblenou,41.3918832084432,2.2048305616836847,,0.21727310228804042,0.22464906119792685,0.22366192189362416,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.016765061641981716,0.18353035984257315
53,beach_nightlife,high,41.23163216588489,bike,5.947736471538365,0.2215758960598504,0.3493259622710743,0.9733245866751074,True,Sagrada Familia,41.39765977808349,2.179161654253175,,0.01349789887728475,0.01349789887728475,0.01349789887728475,0.01349789887728475,0.01349789887728475,0.2223341078883142,0.23727360323051347,0.01349789887728475,0.24019965910899096,0.17871153987661859,0.01349789887728475,0.01349789887728475,0.01349789887728475
54,architecture_fans,medium,31.55372763609163,transit,8.003182849501888,0.7543548128847387,0.2986275288774307,0.3292825190825999,False,Gotic,41.381793138432215,2.1721704119217806,,0.25628775085127575,0.1949286484167354,0.21507135875953504,0.014792125092605721,0.014792125092605721,0.014792125092605721,0.014792125092605721,0.20058311613900234,0.014792125092605721,0.014792125092605721,0.014792125092605721,0.014792125092605721,0.014792125092605721
55,architecture_fans,high,44.89600040329707,walk,1.857908794232909,0.17219620263557528,0.3102588704349718,0.2588319870621229,False,Gotic,41.38888253984069,2.1801383621030004,,0.2210124009269296,0.20873333660609442,0.21193796094779385,0.016189924787110576,0.016189924787110576,0.016189924787110576,0.016189924787110576,0.21260697843518697,0.016189924787110576,0.016189924787110576,0.016189924787110576,0.016189924787110576,0.016189924787110576
56,architecture_fans,low,7.672801877379745,transit,11.514791419812344,0.6574579709279573,0.1992953650666125,0.20385599150250064,False,Gotic,41.38574884995604,2.168815127535756,,0.21557017557838826,0.17512084345204815,0.22627748722355573,0.015077208613417398,0.015077208613417398,0.015077208613417398,0.015077208613417398,0.24733661622525124,0.015077208613417398,0.015077208613417398,0.015077208613417398,0.015077208613417398,0.015077208613417398
57,family_green,high,48.08749858850388,transit,4.788945398285864,0.6408897004615064,0.5788595414107244,0.9045012363315581,True,Dreta Eixample,41.3956845560273,2.1650120887481035,,0.01611301783508732,0.01611301783508732,0.01611301783508732,0.2252790287813018,0.01611301783508732,0.01611301783508732,0.22810227387530482,0.01611301783508732,0.01611301783508732,0.01611301783508732,0.1749631864808393,0.22663835034676816,0.01611301783508732
58,food_local_markets,high,28.02146024244665,transit,6.75950807315164,0.4314590636016623,0.487969616325746,0.48494764525857675,True,Sagrada Familia,41.40935482192943,2.173823889359781,,0.01481372125811964,0.01481372125811964,0.01481372125811964,0.01481372125811964,0.18933993510324715,0.22292463311188412,0.01481372125811964,0.01481372125811964,0.22775849799102785,0.01481372125811964,0.01481372125811964,0.01481372125811964,0.22665344247076405
59,museum_culture,medium,20.298529775074936,mixed,6.034573888456448,0.569617855770207,0.2905925483411925,0.31099610892772667,False,Dreta Eixample,41.386091454391256,2.1578295115482424,,0.23238713387464874,0.014448011339173398,0.24652070370031423,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.014448011339173398,0.16472820003802496,0.2263318603344515
60,history_religion,medium,19.641839864157692,walk,1.9091663690915417,0.5074867689678765,0.38744395063523074,0.333090344999006,False,Sagrada Familia,41.39931319469255,2.1729855410335452,,0.205923154535823,0.26358912246700006,0.2005187957008195,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.01645966521529528,0.18183194035869987
61,food_local_markets,low,3.0050666142202807,walk,2.955257626585771,0.45193786289479165,0.4206305906200031,0.1748007981037865,False,Sagrada Familia,41.40233930244046,2.1666618770571473,,0.015928415379649924,0.015928415379649924,0.015928415379649924,0.015928415379649924,0.2658915140333059,0.22964476895956573,0.015928415379649924,0.015928415379649924,0.1879779409960932,0.015928415379649924,0.015928415379649924,0.015928415379649924,0.17313003759418585
62,beach_nightlife,high,30.557882501839593,mixed,8.339394042433986,0.377247897839211,0.4894751944004144,0.8635265306083068,False,Dreta Eixample,41.391380167376006,2.1703554012997306,,0.015077594107683667,0.015077594107683667,0.015077594107683667,0.015077594107683667,0.015077594107683667,0.18270566690301265,0.17194032935797102,0.015077594107683667,0.2609370875121943,0.24871856925766905,0.015077594107683667,0.015077594107683667,0.015077594107683667
63,architecture_fans,medium,12.265839589162795,bike,4.604829453826264,0.3778930931557168,0.1684892453748762,0.04031744405326116,False,El Raval,41.38411886269513,2.162251606796807,,0.25224917683299647,0.20146651783004232,0.1639718257661763,0.015306822447009953,0.015306822447009953,0.015306822447009953,0.015306822447009953,0.24455107754769534,0.015306822447009953,0.015306822447009953,0.015306822447009953,0.015306822447009953,0.015306822447009953
64,history_religion,low,5.030010144551117,transit,8.355919523641237,0.5263247718129678,0.22286195784978924,0.08972057217972607,False,La Barceloneta,41.37768169122346,2.190911883991979,,0.24249789975960998,0.22996117746596514,0.2307097270505844,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.014049021482527475,0.1703900023810932
65,history_religion,low,7.157197412230075,mixed,5.412286788942416,0.4784442152503143,0.8239760390672926,0.5402741125052059,False,Poblenou,41.40169605009676,2.2007592396455244,,0.15783291198214353,0.2301679445090322,0.23255800554739492,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.014314162734192004,0.25061367335370127
66,family_green,medium,18.041409549789634,transit,10.213396494717278,0.571189328011426,0.7300079911198405,0.8974022017536019,False,Vila de Gracia,41.39985655472894,2.1590935760449548,,0.013129486848877412,0.013129486848877412,0.013129486848877412,0.23219510995957185,0.013129486848877412,0.013129486848877412,0.2071135935375992,0.013129486848877412,0.013129486848877412,0.013129486848877412,0.21482280033569223,0.22770311452724004,0.013129486848877412
67,museum_culture,medium,17.486689544796835,transit,10.12044104383622,0.7106202644773658,0.8081317689409133,0.4970471503609383,True,Dreta Eixample,41.391807997425666,2.1660278234695767,,0.22808009428452583,0.01572078659064054,0.24674312966911818,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.01572078659064054,0.1641514174830827,0.2195382792475085
